,Newspaper Name,Accident date,Header,News title,Deaths,Injured,Year,Month,Day,Month-Year,Season,AccidentDescription,Weekday,Identified Location,Severity,Accident Type,Car Type
299,Dhaka Tribune,2019-07-28,4 killed in Noakhali road accident,4 killed in Noakhali road accident,4,0,2019,7,28,2019-07,Summer,4 killed in Noakhali road accident  4 killed in Noakhali road accident,Sunday,Noakhali,High,Casualty,Other
300,Dhaka Tribune,2019-07-27,5 killed in road accidents in 2 districts,5 killed in road accidents in 2...,7,0,2019,7,27,2019-07,Summer,5 killed in road accidents in 2 districts  5 killed in road accidents in 2...,Saturday,Unknown,High,Casualty,Other
301,Dhaka Tribune,2019-07-25,Man dies in Bogra road accident,Man dies in Bogra road accident,1,0,2019,7,25,2019-07,Summer,Man dies in Bogra road accident  Man dies in Bogra road accident,Thursday,Bogra,Moderate,Other,Other
302,Dhaka Tribune,2019-07-24,Microbus-train collision injures 2,Microbus-train collision injures 2,0,2,2019,7,24,2019-07,Summer,Microbus-train collision injures 2  Microbus-train collision injures 2,Wednesday,Unknown,Low,Collision,Bus & Train
303,Dhaka Tribune,2019-07-24,3 killed in Narayanganj road accident,3 killed in Narayanganj road...,3,0,2019,7,24,2019-07,Summer,3 killed in Narayanganj road accident  3 killed in Narayanganj road...,Wednesday,Narayanganj,High,Casualty,Other
304,Dhaka Tribune,2019-07-23,Traffic sergeant killed in accident: Writ seeks Tk10cr compensation,Traffic sergeant killed in accident:...,1,0,2019,7,23,2019-07,Summer,Traffic sergeant killed in accident: Writ seeks Tk10cr compensation  Traffic sergeant killed in accident:...,Tuesday,Unknown,Moderate,Casualty,Other
305,Dhaka Tribune,2019-07-20,"3 killed in Faridpur, Bogra road accidents","3 killed in Faridpur, Bogra road...",3,0,2019,7,20,2019-07,Summer,"3 killed in Faridpur, Bogra road accidents  3 killed in Faridpur, Bogra road...",Saturday,Bogra,High,Casualty,Other
306,Dhaka Tribune,2019-07-19,"3 killed in Tangail, B’baria road accidents","3 killed in Tangail, B’baria road...",3,0,2019,7,19,2019-07,Summer,"3 killed in Tangail, B’baria road accidents  3 killed in Tangail, B’baria road...",Friday,Tangail,High,Casualty,Other
307,Dhaka Tribune,2019-07-16,Train-microbus collision: Death toll rises to 11,Train-microbus collision: Death toll...,11,0,2019,7,16,2019-07,Summer,Train-microbus collision: Death toll rises to 11  Train-microbus collision: Death toll...,Tuesday,Unknown,High,Collision,Bus & Train
308,Dhaka Tribune,2019-07-15,7 killed in road accidents in three districts,7 killed in road accidents in three...,7,0,2019,7,15,2019-07,Summer,7 killed in road accidents in three districts  7 killed in road accidents in three...,Monday,Unknown,High,Casualty,Other
309,Dhaka Tribune,2019-07-13,1 killed in Thakurgaon road accident,1 killed in Thakurgaon road...,1,0,2019,7,13,2019-07,Summer,1 killed in Thakurgaon road accident  1 killed in Thakurgaon road...,Saturday,Thakurgaon,Moderate,Casualty,Other
310,Dhaka Tribune,2019-07-13,"3 killed in Gaibandha, Bogra road accidents","3 killed in Gaibandha, Bogra road...",3,0,2019,7,13,2019-07,Summer,"3 killed in Gaibandha, Bogra road accidents  3 killed in Gaibandha, Bogra road...",Saturday,Bogra,High,Casualty,Other
311,Dhaka Tribune,2019-07-11,Road accidents kill 9 across country,Road accidents kill 9 across...,9,0,2019,7,11,2019-07,Summer,Road accidents kill 9 across country  Road accidents kill 9 across...,Thursday,Unknown,High,Other,Other
312,Dhaka Tribune,2019-07-08,Probe report in case over Rajib’s death due on Aug 22,Probe report in case over Rajib’s death...,1,0,2019,7,8,2019-07,Summer,Probe report in case over Rajib’s death due on Aug 22  Probe report in case over Rajib’s death...,Monday,Unknown,Moderate,Other,Other
313,Dhaka Tribune,2019-07-08,1 killed in Narayanganj road accident,1 killed in Narayanganj road...,1,0,2019,7,8,2019-07,Summer,1 killed in Narayanganj road accident  1 killed in Narayanganj road...,Monday,Narayanganj,Moderate,Casualty,Other
314,Dhaka Tribune,2019-07-08,2 killed as train hits truck in Gazipur,2 killed as train hits truck in...,2,0,2019,7,8,2019-07,Summer,2 killed as train hits truck in Gazipur  2 killed as train hits truck in...,Monday,Gazipur,Moderate,Casualty,Truck & Train
315,Dhaka Tribune,2019-07-07,Traffic police killed in Dhaka road accident,Traffic police killed in Dhaka road...,1,0,2019,7,7,2019-07,Summer,Traffic police killed in Dhaka road accident  Traffic police killed in Dhaka road...,Sunday,Dhaka,Moderate,Casualty,Other
316,Dhaka Tribune,2019-07-06,Road accidents kill 3 in two districts,Road accidents kill 3 in two...,3,0,2019,7,6,2019-07,Summer,Road accidents kill 3 in two districts  Road accidents kill 3 in two...,Saturday,Unknown,High,Other,Other
317,Dhaka Tribune,2019-07-06,Six killed in road accidents,Six killed in road accidents,6,0,2019,7,6,2019-07,Summer,Six killed in road accidents  Six killed in road accidents,Saturday,Unknown,High,Casualty,Other
318,Dhaka Tribune,2019-07-05,7 killed in road crashes across country,7 killed in road crashes across...,7,0,2019,7,5,2019-07,Summer,7 killed in road crashes across country  7 killed in road crashes across...,Friday,Unknown,High,Casualty,Other
319,Dhaka Tribune,2019-07-02,Teenager killed in Dinajpur road accident,Teenager killed in Dinajpur road...,1,0,2019,7,2,2019-07,Summer,Teenager killed in Dinajpur road accident  Teenager killed in Dinajpur road...,Tuesday,Dinajpur,Moderate,Casualty,Other
320,Dhaka Tribune,2019-07-02,13 killed in road accidents in 9 districts,13 killed in road accidents in 9...,13,0,2019,7,2,2019-07,Summer,13 killed in road accidents in 9 districts  13 killed in road accidents in 9...,Tuesday,Unknown,High,Casualty,Other
321,Dhaka Tribune,2019-07-01,Mymensingh road accident kills 3,Mymensingh road accident kills 3,3,0,2019,7,1,2019-07,Summer,Mymensingh road accident kills 3  Mymensingh road accident kills 3,Monday,Mymensingh,High,Other,Other
322,Dhaka Tribune,2019-07-01,11 killed in road accidents in 6 districts,11 killed in road accidents in 6...,11,0,2019,7,1,2019-07,Summer,11 killed in road accidents in 6 districts  11 killed in road accidents in 6...,Monday,Unknown,High,Casualty,Other
323,Dhaka Tribune,2019-06-29,Rangpur road accident kills 3,Rangpur road accident kills 3,3,0,2019,6,29,2019-06,Summer,Rangpur road accident kills 3  Rangpur road accident kills 3,Saturday,Rangpur,High,Other,Other
324,Dhaka Tribune,2019-06-29,9 killed in road crashes in 4 districts,9 killed in road crashes in 4...,9,0,2019,6,29,2019-06,Summer,9 killed in road crashes in 4 districts  9 killed in road crashes in 4...,Saturday,Unknown,High,Casualty,Other
325,Dhaka Tribune,2019-06-28,"1 killed, 3 injured in Brahmanbaria road accident","1 killed, 3 injured in Brahmanbaria...",1,0,2019,6,28,2019-06,Summer,"1 killed, 3 injured in Brahmanbaria road accident  1 killed, 3 injured in Brahmanbaria...",Friday,Brahmanbaria,Moderate,Casualty,Other
326,Dhaka Tribune,2019-06-26,2 killed in Lamonirhat road accident,2 killed in Lamonirhat road...,2,0,2019,6,26,2019-06,Summer,2 killed in Lamonirhat road accident  2 killed in Lamonirhat road...,Wednesday,Lamonirhat,Moderate,Casualty,Other
327,Dhaka Tribune,2019-06-26,6 killed in road accidents in 3 districts,6 killed in road accidents in 3...,6,0,2019,6,26,2019-06,Summer,6 killed in road accidents in 3 districts  6 killed in road accidents in 3...,Wednesday,Unknown,High,Casualty,Other
328,Dhaka Tribune,2019-06-25,Five killed in road accidents in 4 districts,Five killed in road accidents in 4...,5,0,2019,6,25,2019-06,Summer,Five killed in road accidents in 4 districts  Five killed in road accidents in 4...,Tuesday,Unknown,High,Casualty,Other
329,Dhaka Tribune,2019-06-25,11 killed in road accidents in 6 districts,11 killed in road accidents in 6...,11,0,2019,6,25,2019-06,Summer,11 killed in road accidents in 6 districts  11 killed in road accidents in 6...,Tuesday,Unknown,High,Casualty,Other
330,Dhaka Tribune,2019-06-21,Natore road accident kills 3,Natore road accident kills 3,3,0,2019,6,21,2019-06,Summer,Natore road accident kills 3  Natore road accident kills 3,Friday,Natore,High,Other,Other
331,Dhaka Tribune,2019-06-16,Rickshaw puller killed in Tejgaon road crash,Rickshaw puller killed in Tejgaon road...,1,0,2019,6,16,2019-06,Summer,Rickshaw puller killed in Tejgaon road crash  Rickshaw puller killed in Tejgaon road...,Sunday,Tejgaon,Moderate,Casualty,Rickshaw
332,Dhaka Tribune,2019-06-14,"1 killed, 32 injured in road accidents in 2 districts","1 killed, 32 injured in road accidents...",1,32,2019,6,14,2019-06,Summer,"1 killed, 32 injured in road accidents in 2 districts  1 killed, 32 injured in road accidents...",Friday,Unknown,Moderate,Casualty,Other
333,Dhaka Tribune,2019-06-14,1 killed in Dhaka road accident,1 killed in Dhaka road accident,1,0,2019,6,14,2019-06,Summer,1 killed in Dhaka road accident  1 killed in Dhaka road accident,Friday,Dhaka,Moderate,Casualty,Other
334,Dhaka Tribune,2019-06-12,1 killed in Dhaka road accident,9 killed and 15 injured in road...,1,0,2019,6,12,2019-06,Summer,1 killed in Dhaka road accident  9 killed and 15 injured in road...,Wednesday,Dhaka,Moderate,Casualty,Other
335,Dhaka Tribune,2019-06-12,3 motorcyclists killed in Naogaon road accident,3 motorcyclists killed in Naogaon road...,3,0,2019,6,12,2019-06,Summer,3 motorcyclists killed in Naogaon road accident  3 motorcyclists killed in Naogaon road...,Wednesday,Naogaon,High,Casualty,Motorcycle
336,Dhaka Tribune,2019-06-10,Woman run over by bus in Jatrabari,Woman run over by bus in Jatrabari,1,0,2019,6,10,2019-06,Summer,Woman run over by bus in Jatrabari  Woman run over by bus in Jatrabari,Monday,Jatrabari,Moderate,Other,Bus
337,Dhaka Tribune,2019-06-08,Road accidents claim 6 lives in 5 districts,Road accidents claim 6 lives in 5...,6,0,2019,6,8,2019-06,Summer,Road accidents claim 6 lives in 5 districts  Road accidents claim 6 lives in 5...,Saturday,Unknown,High,Other,Other
338,Dhaka Tribune,2019-06-06,"4 killed, 20 injured in Faridpur road accident","4 killed, 20 injured in Faridpur road...",4,0,2019,6,6,2019-06,Summer,"4 killed, 20 injured in Faridpur road accident  4 killed, 20 injured in Faridpur road...",Thursday,Faridpur,High,Casualty,Other
339,Dhaka Tribune,2019-06-05,Bogra-Nagarbari highway sees 13 deaths in 48 hours,Bogra-Nagarbari highway sees 13 deaths...,13,0,2019,6,5,2019-06,Summer,Bogra-Nagarbari highway sees 13 deaths in 48 hours  Bogra-Nagarbari highway sees 13 deaths...,Wednesday,Bogra,High,Other,Other
340,Dhaka Tribune,2019-06-03,Road accidents kill 19 in 6 districts,Road accidents kill 19 in 6...,19,0,2019,6,3,2019-06,Summer,Road accidents kill 19 in 6 districts  Road accidents kill 19 in 6...,Monday,Unknown,High,Other,Other
341,Dhaka Tribune,2019-06-02,8 killed in Sirajganj road accident,8 killed in Sirajganj road,8,0,2019,6,2,2019-06,Summer,8 killed in Sirajganj road accident  8 killed in Sirajganj road,Sunday,Sirajganj,High,Casualty,Other
342,Dhaka Tribune,2019-06-02,6 killed in Sunamganj road accident,6 killed in Sunamganj road,6,0,2019,6,2,2019-06,Summer,6 killed in Sunamganj road accident  6 killed in Sunamganj road,Sunday,Sunamganj,High,Casualty,Other
343,Dhaka Tribune,2019-06-02,Mother of two killed in Dhaka road accident,Mother of two killed in Dhaka road...,2,0,2019,6,2,2019-06,Summer,Mother of two killed in Dhaka road accident  Mother of two killed in Dhaka road...,Sunday,Dhaka,Moderate,Casualty,Other
344,Dhaka Tribune,2019-06-01,7 killed in road accidents in 5 districts,7 killed in road accidents in 5...,7,0,2019,6,1,2019-06,Summer,7 killed in road accidents in 5 districts  7 killed in road accidents in 5...,Saturday,Unknown,High,Casualty,Other
345,Dhaka Tribune,2019-06-01,Teacher recruitment examinee killed in Rajbari road accident,Teacher recruitment examinee killed...,1,0,2019,6,1,2019-06,Summer,Teacher recruitment examinee killed in Rajbari road accident  Teacher recruitment examinee killed...,Saturday,Rajbari,Moderate,Casualty,Other
346,Dhaka Tribune,2019-05-31,Teenage girl run over by bus in Dhaka,Teenage girl run over by bus in...,3,0,2019,5,31,2019-05,Spring,Teenage girl run over by bus in Dhaka  Teenage girl run over by bus in...,Friday,Dhaka,High,Other,Bus
347,Dhaka Tribune,2019-05-30,3 killed in Chandpur road accidents,3 killed in Chandpur road,1,0,2019,5,30,2019-05,Spring,3 killed in Chandpur road accidents  3 killed in Chandpur road,Thursday,Chandpur,Moderate,Casualty,Other
348,Dhaka Tribune,2019-05-29,BPM awarded Constable Parvez loses leg in road accident,BPM awarded Constable Parvez loses leg...,0,1,2019,5,29,2019-05,Spring,BPM awarded Constable Parvez loses leg in road accident  BPM awarded Constable Parvez loses leg...,Wednesday,Unknown,Low,Other,Other
349,Dhaka Tribune,2019-05-29,4 killed in crashes in 2 districts,4 killed in crashes in 2 districts,4,0,2019,5,29,2019-05,Spring,4 killed in crashes in 2 districts  4 killed in crashes in 2 districts,Wednesday,Unknown,High,Casualty,Other
350,Dhaka Tribune,2019-05-27,Six killed in separate road accidents,Six killed in separate road...,6,0,2019,5,27,2019-05,Spring,Six killed in separate road accidents  Six killed in separate road...,Monday,Unknown,High,Casualty,Other
351,Dhaka Tribune,2019-05-25,Woman killed in Manikganj road accident,Woman killed in Manikganj road...,1,0,2019,5,25,2019-05,Spring,Woman killed in Manikganj road accident  Woman killed in Manikganj road...,Saturday,Manikganj,Moderate,Casualty,Other
352,Dhaka Tribune,2019-05-25,One killed in road accident in Pabna,One killed in road accident in...,1,0,2019,5,25,2019-05,Spring,One killed in road accident in Pabna  One killed in road accident in...,Saturday,Pabna,Moderate,Casualty,Other
353,Dhaka Tribune,2019-05-24,Death of Rajib: Court orders probe report on July 8,Death of Rajib: Court orders probe report...,1,0,2019,5,24,2019-05,Spring,Death of Rajib: Court orders probe report on July 8  Death of Rajib: Court orders probe report...,Friday,Unknown,Moderate,Other,Other
354,Dhaka Tribune,2019-05-22,2 killed in Narsingdi road accident,2 killed in Narsingdi road,2,0,2019,5,22,2019-05,Spring,2 killed in Narsingdi road accident  2 killed in Narsingdi road,Wednesday,Narsingdi,Moderate,Casualty,Other
355,Dhaka Tribune,2019-05-22,8 killed in road crashes across the country,8 killed in road crashes across the...,8,0,2019,5,22,2019-05,Spring,8 killed in road crashes across the country  8 killed in road crashes across the...,Wednesday,Unknown,High,Casualty,Other
356,Dhaka Tribune,2019-05-18,6 killed in Bagerhat road accident,6 killed in Bagerhat road accident,6,0,2019,5,18,2019-05,Spring,6 killed in Bagerhat road accident  6 killed in Bagerhat road accident,Saturday,Bagerhat,High,Casualty,Other
357,Dhaka Tribune,2019-05-18,"Chapainawabganj road accident kills 3, injures 8",Chapainawabganj road accident kills...,3,8,2019,5,18,2019-05,Spring,"Chapainawabganj road accident kills 3, injures 8  Chapainawabganj road accident kills...",Saturday,Chapainawabganj,High,Other,Other
358,Dhaka Tribune,2019-05-15,Man killed in Jatrabari road accident,Man killed in Jatrabari road...,1,0,2019,5,15,2019-05,Spring,Man killed in Jatrabari road accident  Man killed in Jatrabari road...,Wednesday,Jatrabari,Moderate,Casualty,Other
359,Dhaka Tribune,2019-05-11,"2 killed in Magura, Savar road accidents","2 killed in Magura, Savar road...",2,0,2019,5,11,2019-05,Spring,"2 killed in Magura, Savar road accidents  2 killed in Magura, Savar road...",Saturday,Unknown,Moderate,Casualty,Other
360,Dhaka Tribune,2019-05-11,"2 killed in road accidents in Kushtia, Tangail","2 killed in road accidents in Kushtia,...",2,0,2019,5,11,2019-05,Spring,"2 killed in road accidents in Kushtia, Tangail  2 killed in road accidents in Kushtia,...",Saturday,Tangail,Moderate,Casualty,Other
361,Dhaka Tribune,2019-05-10,11 killed in road accidents in 5 districts,11 killed in road accidents in 5...,11,0,2019,5,10,2019-05,Spring,11 killed in road accidents in 5 districts  11 killed in road accidents in 5...,Friday,Unknown,High,Casualty,Other
362,Dhaka Tribune,2019-05-08,"3 killed, 15 injured in Noakhali road accident","3 killed, 15 injured in Noakhali road...",3,0,2019,5,8,2019-05,Spring,"3 killed, 15 injured in Noakhali road accident  3 killed, 15 injured in Noakhali road...",Wednesday,Noakhali,High,Casualty,Other
363,Dhaka Tribune,2019-05-08,Road crash kills Grameen Bank official in Dhaka,Road crash kills Grameen Bank official...,1,0,2019,5,8,2019-05,Spring,Road crash kills Grameen Bank official in Dhaka  Road crash kills Grameen Bank official...,Wednesday,Dhaka,Moderate,Other,Other
364,Dhaka Tribune,2019-05-05,Seven killed in road accidents in four districts,Seven killed in road accidents in four...,7,0,2019,5,5,2019-05,Spring,Seven killed in road accidents in four districts  Seven killed in road accidents in four...,Sunday,Unknown,High,Casualty,Other
